X...target.gene_info.symbol	association_score.overall	association_score.datatypes.genetic_association	association_score.datatypes.somatic_mutation	association_score.datatypes.known_drug	association_score.datatypes.affected_pathway	association_score.datatypes.rna_expression	association_score.datatypes.literature	association_score.datatypes.animal_model	target.gene_info.name	known_drug_binary
OCIAD1	0.0092408461044481	0	0	0	0	0.0092408461044481	0	0	OCIA domain containing 1	0
SPHKAP	0.00922118533376645	0	0	0	0	0.00922118533376645	0	0	SPHK1 interactor, AKAP domain containing	0
DLG3	0.0092	0	0	0	0	0	0.0092	0	discs large MAGUK scaffold protein 3	0
HNRNPU	0.0092	0	0	0	0	0	0.0092	0	heterogeneous nuclear ribonucleoprotein U	0
HEYL	0.0092	0	0	0	0	0	0.0092	0	hes related family bHLH transcription factor with YRPW motif-like	0
GPSM2	0.0092	0	0	0	0	0	0.0092	0	G protein signaling modulator 2	0
LINC01105	0.00913174778152739	0	0	0	0	0.00913174778152739	0	0	long intergenic non-protein coding RNA 1105	0
TIMM23B	0.00906765444720412	0	0	0	0	0.00906765444720412	0	0	translocase of inner mitochondrial membrane 23 homolog B	0
BMPR1B	0.00906765444720412	0	0	0	0	0.00906765444720412	0	0	bone morphogenetic protein receptor type 1B	0
SGK494	0.00906315539138704	0	0	0	0	0.00906315539138704	0	0	uncharacterized serine/threonine-protein kinase SgK494	0
ZFHX4-AS1	0.00905441151786142	0	0	0	0	0.00905441151786142	0	0	ZFHX4 antisense RNA 1	0
CSRNP3	0.00903425022607801	0	0	0	0	0.00903425022607801	0	0	cysteine and serine rich nuclear protein 3	0
AL139393.2	0.00903230922476286	0	0	0	0	0.00903230922476286	0	0		0
ACTR2	0.00902023078669631	0	0	0	0	0.00902023078669631	0	0	ARP2 actin related protein 2 homolog	0
R3HDM1	0.00900929678904862	0	0	0	0	0.00900929678904862	0	0	R3H domain containing 1	0
CORO6	0.00899481472669941	0	0	0	0	0.00899481472669941	0	0	coronin 6	0
MDH1	0.00898180534840144	0	0	0	0	0.00898180534840144	0	0	malate dehydrogenase 1	0
NAPG	0.00897160836723162	0	0	0	0	0.00897160836723162	0	0	NSF attachment protein gamma	0
CMTM5	0.00897160836723162	0	0	0	0	0.00897160836723162	0	0	CKLF like MARVEL transmembrane domain containing 5	0
TOB2	0.00891315746771106	0	0	0	0	0.00891315746771106	0	0	transducer of ERBB2, 2	0
HMBOX1	0.00888173622737976	0	0	0	0	0.00888173622737976	0	0	homeobox containing 1	0
SATB2	0.00887273062677765	0	0	0	0	0.00887273062677765	0	0	SATB homeobox 2	0
VTI1A	0.00887135551299551	0	0	0	0	0.00887135551299551	0	0	vesicle transport through interaction with t-SNAREs 1A	0
GTF2H2C	0.00887135551299551	0	0	0	0	0.00887135551299551	0	0	GTF2H2 family member C	0
COPS8	0.0088625689125222	0	0	0	0	0.0088625689125222	0	0	COP9 signalosome subunit 8	0
AL050341.2	0.00884949525597499	0	0	0	0	0.00884949525597499	0	0		0
ZNF767P	0.00883290071282576	0	0	0	0	0.00883290071282576	0	0	zinc finger family member 767, pseudogene	0
MT1F	0.00882962342933739	0	0	0	0	0.00882962342933739	0	0	metallothionein 1F	0
CAPRIN2	0.00882183995420378	0	0	0	0	0.00882183995420378	0	0	caprin family member 2	0
MAP3K9	0.00880991720317984	0	0	0	0	0.00880991720317984	0	0	mitogen-activated protein kinase kinase kinase 9	0
DMD	0.0088	0	0	0	0	0	0.0088	0	dystrophin	0
TRA2B	0.0088	0	0	0	0	0	0.0088	0	transformer 2 beta homolog	0
VAC14	0.0088	0	0	0	0	0	0.0088	0	Vac14, PIKFYVE complex component	0
BICD1	0.00878992652855933	0	0	0	0	0.00878992652855933	0	0	BICD cargo adaptor 1	0
RTCA	0.00877000430399113	0	0	0	0	0.00877000430399113	0	0	RNA 3'-terminal phosphate cyclase	0
PCBP2	0.00877000430399113	0	0	0	0	0.00877000430399113	0	0	poly(rC) binding protein 2	0
RFLNB	0.00876334569798086	0	0	0	0	0.00876334569798086	0	0	refilin B	0
YME1L1	0.00875799533998512	0	0	0	0	0.00875799533998512	0	0	YME1 like 1 ATPase	0
NETO2	0.00873061379267369	0	0	0	0	0.00873061379267369	0	0	neuropilin and tolloid like 2	0
IRF2BP2	0.00871888812005415	0	0	0	0	0.00871888812005415	0	0	interferon regulatory factor 2 binding protein 2	0
ATP6V1G2	0.00871113803351802	0	0	0	0	0.00871113803351802	0	0	ATPase H+ transporting V1 subunit G2	0
RSF1	0.00868385217946824	0	0	0	0	0.00868385217946824	0	0	remodeling and spacing factor 1	0
ANKRD29	0.00868385217946824	0	0	0	0	0.00868385217946824	0	0	ankyrin repeat domain 29	0
RCAN2	0.00867788797317091	0	0	0	0	0.00867788797317091	0	0	regulator of calcineurin 2	0
ZNF160	0.00867089011864081	0	0	0	0	0.00867089011864081	0	0	zinc finger protein 160	0
CEP350	0.00867089011864081	0	0	0	0	0.00867089011864081	0	0	centrosomal protein 350	0
RIC3	0.00867089011864081	0	0	0	0	0.00867089011864081	0	0	RIC3 acetylcholine receptor chaperone	0
ELOVL2	0.00864996980236739	0	0	0	0	0.00864996980236739	0	0	ELOVL fatty acid elongase 2	0
FRY	0.0086335365789399	0	0	0	0	0.0086335365789399	0	0	FRY microtubule binding protein	0
MSX1	0.0086304701202989	0	0	0	0	0.0086304701202989	0	0	msh homeobox 1	0
CDH10	0.00860911356143716	0	0	0	0	0.00860911356143716	0	0	cadherin 10	0
PAFAH1B1	0.00859302888729633	0	0	0	0	0.00859302888729633	0	0	platelet activating factor acetylhydrolase 1b regulatory subunit 1	0
MINDY3	0.00857958658696913	0	0	0	0	0.00857958658696913	0	0	MINDY lysine 48 deubiquitinase 3	0
PTPN2	0.00856136978485819	0	0	0	0	0.00856136978485819	0	0	protein tyrosine phosphatase, non-receptor type 2	0
POLR1B	0.00852126546387147	0	0	0	0	0.00852126546387147	0	0	RNA polymerase I subunit B	0
PLCB1	0.00849204097117729	0	0	0	0	0.00849204097117729	0	0	phospholipase C beta 1	0
GUF1	0.00848546298880186	0	0	0	0	0.00848546298880186	0	0	GUF1 homolog, GTPase	0
ZNF148	0.00848546298880186	0	0	0	0	0.00848546298880186	0	0	zinc finger protein 148	0
TM2D1	0.00847479360526499	0	0	0	0	0.00847479360526499	0	0	TM2 domain containing 1	0
NFAT5	0.00845725191209443	0	0	0	0	0.00845725191209443	0	0	nuclear factor of activated T-cells 5	0
SLC39A6	0.00845149560729714	0	0	0	0	0.00845149560729714	0	0	solute carrier family 39 member 6	0
QTRT1	0.00842953608180714	0	0	0	0	0.00842953608180714	0	0	queuine tRNA-ribosyltransferase catalytic subunit 1	0
AC037441.1	0.00842168163844388	0	0	0	0	0.00842168163844388	0	0		0
ABCD3	0.00841208141146353	0	0	0	0	0.00841208141146353	0	0	ATP binding cassette subfamily D member 3	0
HIF3A	0.00840021554486248	0	0	0	0	0.00840021554486248	0	0	hypoxia inducible factor 3 alpha subunit	0
TMCC2	0.0084	0	0	0	0	0	0.0084	0	transmembrane and coiled-coil domain family 2	0
LRG1	0.0084	0	0	0	0	0	0.0084	0	leucine rich alpha-2-glycoprotein 1	0
APOBEC3D	0.0084	0	0	0	0	0	0.0084	0	apolipoprotein B mRNA editing enzyme catalytic subunit 3D	0
PSMG1	0.0084	0	0	0	0	0	0.0084	0	proteasome assembly chaperone 1	0
RNF103	0.0084	0	0	0	0	0	0.0084	0	ring finger protein 103	0
CRYL1	0.0084	0	0	0	0	0	0.0084	0	crystallin lambda 1	0
ERBB2	0.0084	0	0	0	0	0	0.0084	0	erb-b2 receptor tyrosine kinase 2	0
CAPZB	0.0084	0	0	0	0	0	0.0084	0	capping actin protein of muscle Z-line beta subunit	0
TUFM	0.0084	0	0	0	0	0	0.0084	0	Tu translation elongation factor, mitochondrial	0
DSTN	0.0084	0	0	0	0	0	0.0084	0	destrin, actin depolymerizing factor	0
SLC16A6	0.00839286222054311	0	0	0	0	0.00839286222054311	0	0	solute carrier family 16 member 6	0
FIGN	0.00839286222054311	0	0	0	0	0.00839286222054311	0	0	fidgetin, microtubule severing factor	0
ELK4	0.00839151497906118	0	0	0	0	0.00839151497906118	0	0	ELK4, ETS transcription factor	0
FAM162A	0.00833698816884852	0	0	0	0	0.00833698816884852	0	0	family with sequence similarity 162 member A	0
GOPC	0.00827961678936596	0	0	0	0	0.00827961678936596	0	0	golgi associated PDZ and coiled-coil motif containing	0
ZBTB21	0.00827961678936596	0	0	0	0	0.00827961678936596	0	0	zinc finger and BTB domain containing 21	0
RIPOR2	0.00827636219559832	0	0	0	0	0.00827636219559832	0	0	RHO family interacting cell polarization regulator 2	0
ZFP90	0.00826358352629135	0	0	0	0	0.00826358352629135	0	0	ZFP90 zinc finger protein	0
TNS1	0.00825056257941292	0	0	0	0	0.00825056257941292	0	0	tensin 1	0
KPNA5	0.00824555230675799	0	0	0	0	0.00824555230675799	0	0	karyopherin subunit alpha 5	0
FAM13A	0.00823911182023288	0	0	0	0	0.00823911182023288	0	0	family with sequence similarity 13 member A	0
RBM25	0.00821351108899333	0	0	0	0	0.00821351108899333	0	0	RNA binding motif protein 25	0
PREPL	0.00819639183345588	0	0	0	0	0.00819639183345588	0	0	prolyl endopeptidase-like	0
DNAJC10	0.00818502423237258	0	0	0	0	0.00818502423237258	0	0	DnaJ heat shock protein family (Hsp40) member C10	0
AL356599.1	0.00814440436972517	0	0	0	0	0.00814440436972517	0	0		0
AL162390.1	0.00810735892332212	0	0	0	0	0.00810735892332212	0	0		0
GAPDHP74	0.00810522654391942	0	0	0	0	0.00810522654391942	0	0	glyceraldehyde-3-phosphate dehydrogenase pseudogene 74	0
SNORD114-20	0.00808737381368945	0	0	0	0	0.00808737381368945	0	0	small nucleolar RNA, C/D box 114-20	0
BORCS7	0.00807191782328391	0	0	0	0	0.00807191782328391	0	0	BLOC-1 related complex subunit 7	0
STS	0.00807191782328391	0	0	0	0	0.00807191782328391	0	0	steroid sulfatase	0
NDFIP1	0.00806507309130417	0	0	0	0	0.00806507309130417	0	0	Nedd4 family interacting protein 1	0
MTSS1L	0.00803520548119203	0	0	0	0	0.00803520548119203	0	0	MTSS1L, I-BAR domain containing	0
PRMT8	0.00802816239498636	0	0	0	0	0.00802816239498636	0	0	protein arginine methyltransferase 8	0
ITM2A	0.00800306264328422	0	0	0	0	0.00800306264328422	0	0	integral membrane protein 2A	0
BAG2	0.008	0	0	0	0	0	0.008	0	BCL2 associated athanogene 2	0
GLUD1	0.008	0	0	0	0	0	0.008	0	glutamate dehydrogenase 1	0
CORO1A	0.008	0	0	0	0	0	0.008	0	coronin 1A	0
ATP8B4	0.008	0	0	0	0	0	0.008	0	ATPase phospholipid transporting 8B4 (putative)	0
QPRT	0.008	0	0	0	0	0	0.008	0	quinolinate phosphoribosyltransferase	0
MACF1	0.00798520986405819	0	0	0	0	0.00798520986405819	0	0	microtubule-actin crosslinking factor 1	0
STAG2	0.00797106572883525	0	0	0	0	0.00797106572883525	0	0	stromal antigen 2	0
FREM3	0.00794110101671087	0	0	0	0	0.00794110101671087	0	0	FRAS1 related extracellular matrix 3	0
ADORA3	0.00793607483430349	0	0	0	0	0.00793607483430349	0	0	adenosine A3 receptor	0
AC016831.5	0.00792913898550344	0	0	0	0	0.00792913898550344	0	0		0
STAG3L1	0.00792913898550344	0	0	0	0	0.00792913898550344	0	0	stromal antigen 3-like 1 (pseudogene)	0
SYNE1	0.00792738327327914	0	0	0	0	0.00792738327327914	0	0	spectrin repeat containing nuclear envelope protein 1	0
FZD7	0.00790930309156081	0	0	0	0	0.00790930309156081	0	0	frizzled class receptor 7	0
OXCT1	0.00789137678559498	0	0	0	0	0.00789137678559498	0	0	3-oxoacid CoA-transferase 1	0
PCSK2	0.0078713248240174	0	0	0	0	0.0078713248240174	0	0	proprotein convertase subtilisin/kexin type 2	0
MAP7	0.00784419829412401	0	0	0	0	0.00784419829412401	0	0	microtubule associated protein 7	0
TRABD2A	0.00784130842667837	0	0	0	0	0.00784130842667837	0	0	TraB domain containing 2A	0
ISLR	0.00784130842667837	0	0	0	0	0.00784130842667837	0	0	immunoglobulin superfamily containing leucine rich repeat	0
MXRA5	0.00784130842667837	0	0	0	0	0.00784130842667837	0	0	matrix remodeling associated 5	0
AC079098.1	0.00783880705031749	0	0	0	0	0.00783880705031749	0	0		0
SEPT7	0.00782749433795964	0	0	0	0	0.00782749433795964	0	0	septin 7	0
ALKBH6	0.00779541977669062	0	0	0	0	0.00779541977669062	0	0	alkB homolog 6	0
KCNAB1	0.00774368341515556	0	0	0	0	0.00774368341515556	0	0	potassium voltage-gated channel subfamily A member regulatory beta subunit 1	0
FTX	0.00774364305092401	0	0	0	0	0.00774364305092401	0	0	FTX transcript, XIST regulator (non-protein coding)	0
SKI	0.00770364442607833	0	0	0	0	0.00770364442607833	0	0	SKI proto-oncogene	0
UBE2T	0.0076859714669476	0	0	0	0	0.0076859714669476	0	0	ubiquitin conjugating enzyme E2 T	0
SRP54	0.00767016756812471	0	0	0	0	0.00767016756812471	0	0	signal recognition particle 54	0
AP003716.1	0.00766542443424801	0	0	0	0	0.00766542443424801	0	0		0
PDE8A	0.00765607421676716	0	0	0	0	0.00765607421676716	0	0	phosphodiesterase 8A	0
KCNK12	0.00765522095468132	0	0	0	0	0.00765522095468132	0	0	potassium two pore domain channel subfamily K member 12	0
LMBR1	0.00765516879173447	0	0	0	0	0.00765516879173447	0	0	limb development membrane protein 1	0
PPFIBP1	0.00762354624896038	0	0	0	0	0.00762354624896038	0	0	PPFIA binding protein 1	0
TMEM126B	0.00761373000226044	0	0	0	0	0.00761373000226044	0	0	transmembrane protein 126B	0
CLSTN2	0.0076	0	0	0	0	0	0.0076	0	calsyntenin 2	0
SLC22A7	0.0076	0	0	0	0	0	0.0076	0	solute carrier family 22 member 7	0
MUCL1	0.0076	0	0	0	0	0	0.0076	0	mucin like 1	0
GORASP1	0.0076	0	0	0	0	0	0.0076	0	golgi reassembly stacking protein 1	0
RIN3	0.0076	0	0	0	0	0	0.0076	0	Ras and Rab interactor 3	0
KEAP1	0.0076	0	0	0	0	0	0.0076	0	kelch like ECH associated protein 1	0
ELOVL6	0.00758461116185233	0	0	0	0	0.00758461116185233	0	0	ELOVL fatty acid elongase 6	0
SACS	0.00753043314259671	0	0	0	0	0.00753043314259671	0	0	sacsin molecular chaperone	0
DDIT4L	0.00752905183157722	0	0	0	0	0.00752905183157722	0	0	DNA damage inducible transcript 4 like	0
LIG4	0.00752905183157722	0	0	0	0	0.00752905183157722	0	0	DNA ligase 4	0
SNX19	0.00745011900341835	0	0	0	0	0.00745011900341835	0	0	sorting nexin 19	0
AC011676.5	0.00744872075872182	0	0	0	0	0.00744872075872182	0	0		0
TBL1X	0.00744093112033871	0	0	0	0	0.00744093112033871	0	0	transducin beta like 1X-linked	0
DNM3	0.00743746666369145	0	0	0	0	0.00743746666369145	0	0	dynamin 3	0
HIST1H2AM	0.0074297909985928	0	0	0	0	0.0074297909985928	0	0	histone cluster 1 H2A family member m	0
CD93	0.0074297909985928	0	0	0	0	0.0074297909985928	0	0	CD93 molecule	0
COL9A3	0.00742626641621167	0	0	0	0	0.00742626641621167	0	0	collagen type IX alpha 3 chain	0
ZRANB2	0.00740713122081152	0	0	0	0	0.00740713122081152	0	0	zinc finger RANBP2-type containing 2	0
ATP6V1E1	0.00740005111923016	0	0	0	0	0.00740005111923016	0	0	ATPase H+ transporting V1 subunit E1	0
KYAT3	0.00740005111923016	0	0	0	0	0.00740005111923016	0	0	kynurenine aminotransferase 3	0
B4GALT6	0.00738748226083635	0	0	0	0	0.00738748226083635	0	0	beta-1,4-galactosyltransferase 6	0
CBX5	0.007376518085019	0	0	0	0	0.007376518085019	0	0	chromobox 5	0
ITGA4	0.00736617736315457	0	0	0	0	0.00736617736315457	0	0	integrin subunit alpha 4	0
KIAA1468	0.00736500325176382	0	0	0	0	0.00736500325176382	0	0	KIAA1468	0
RHOBTB3	0.00734425108156434	0	0	0	0	0.00734425108156434	0	0	Rho related BTB domain containing 3	0
HLA-DQA1	0.00733737887893565	0	0	0	0	0.00733737887893565	0	0	major histocompatibility complex, class II, DQ alpha 1	0
DPY19L1	0.00733737887893565	0	0	0	0	0.00733737887893565	0	0	dpy-19 like 1	0
NSD1	0.00732780505472943	0	0	0	0	0.00732780505472943	0	0	nuclear receptor binding SET domain protein 1	0
AC087284.1	0.00732376193243398	0	0	0	0	0.00732376193243398	0	0		0
FOXC1	0.00730647600276835	0	0	0	0	0.00730647600276835	0	0	forkhead box C1	0
ARL1	0.00729660996289973	0	0	0	0	0.00729660996289973	0	0	ADP ribosylation factor like GTPase 1	0
POGZ	0.00728907538318894	0	0	0	0	0.00728907538318894	0	0	pogo transposable element derived with ZNF domain	0
CABLES1	0.00728319381412044	0	0	0	0	0.00728319381412044	0	0	Cdk5 and Abl enzyme substrate 1	0
PPP1R3E	0.0072632284680755	0	0	0	0	0.0072632284680755	0	0	protein phosphatase 1 regulatory subunit 3E	0
BCAT1	0.0072632284680755	0	0	0	0	0.0072632284680755	0	0	branched chain amino acid transaminase 1	0
GDA	0.0072281794980387	0	0	0	0	0.0072281794980387	0	0	guanine deaminase	0
TRIO	0.00719801185799836	0	0	0	0	0.00719801185799836	0	0	trio Rho guanine nucleotide exchange factor	0
HSD17B3	0.00718746808480919	0	0	0	0	0.00718746808480919	0	0	hydroxysteroid 17-beta dehydrogenase 3	0
KIAA1109	0.00718520739159225	0	0	0	0	0.00718520739159225	0	0	KIAA1109	0
ZWILCH	0.0071773999090409	0	0	0	0	0.0071773999090409	0	0	zwilch kinetochore protein	0
NR2F2	0.00717248029403542	0	0	0	0	0.00717248029403542	0	0	nuclear receptor subfamily 2 group F member 2	0
PART1	0.00714745262736227	0	0	0	0	0.00714745262736227	0	0	prostate androgen-regulated transcript 1 (non-protein coding)	0
FSTL4	0.00712846220607124	0	0	0	0	0.00712846220607124	0	0	follistatin like 4	0
DTNA	0.00709769155352808	0	0	0	0	0.00709769155352808	0	0	dystrobrevin alpha	0
IDI1	0.00709769155352808	0	0	0	0	0.00709769155352808	0	0	isopentenyl-diphosphate delta isomerase 1	0
FEZF2	0.00708884252908064	0	0	0	0	0.00708884252908064	0	0	FEZ family zinc finger 2	0
GALC	0.0070838520289338	0	0	0	0	0.0070838520289338	0	0	galactosylceramidase	0
PTPRN2	0.0070838520289338	0	0	0	0	0.0070838520289338	0	0	protein tyrosine phosphatase, receptor type N2	0
FGFR1OP2	0.00705030809608393	0	0	0	0	0.00705030809608393	0	0	FGFR1 oncogene partner 2	0
SS18L1	0.00704926808213106	0	0	0	0	0.00704926808213106	0	0	SS18L1, nBAF chromatin remodeling complex subunit	0
TLR5	0.00704329267886906	0	0	0	0	0.00704329267886906	0	0	toll like receptor 5	0
GSTA4	0.00703733417917493	0	0	0	0	0.00703733417917493	0	0	glutathione S-transferase alpha 4	0
SYNPO2	0.00703733417917493	0	0	0	0	0.00703733417917493	0	0	synaptopodin 2	0
GM2A	0.00701366732077721	0	0	0	0	0.00701366732077721	0	0	GM2 ganglioside activator	0
MGAT5B	0.00698528295830867	0	0	0	0	0.00698528295830867	0	0	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B	0
RBMX	0.0069728796073861	0	0	0	0	0.0069728796073861	0	0	RNA binding motif protein, X-linked	0
MALAT1	0.0069728796073861	0	0	0	0	0.0069728796073861	0	0	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)	0
PITHD1	0.00696136958837737	0	0	0	0	0.00696136958837737	0	0	PITH domain containing 1	0
LPP	0.00692721216572787	0	0	0	0	0.00692721216572787	0	0	LIM domain containing preferred translocation partner in lipoma	0
METTL3	0.00689916477078946	0	0	0	0	0.00689916477078946	0	0	methyltransferase like 3	0
GAB1	0.00689600658664559	0.00358402634658237	0	0	0	0	0.006	0	GRB2 associated binding protein 1	0
PRKAR1A	0.00688804955640847	0	0	0	0	0.00688804955640847	0	0	protein kinase cAMP-dependent type I regulatory subunit alpha	0
GFM2	0.00687148594625218	0	0	0	0	0.00687148594625218	0	0	G elongation factor mitochondrial 2	0
DZIP3	0.00682794272663005	0	0	0	0	0.00682794272663005	0	0	DAZ interacting zinc finger protein 3	0
C1S	0.0068	0	0	0	0	0	0.0068	0	complement C1s	0
EFEMP1	0.0068	0	0	0	0	0	0.0068	0	EGF containing fibulin like extracellular matrix protein 1	0
DOCK1	0.0068	0	0	0	0	0	0.0068	0	dedicator of cytokinesis 1	0
CCT5	0.0068	0	0	0	0	0	0.0068	0	chaperonin containing TCP1 subunit 5	0
PPP2CA	0.0068	0	0	0	0	0	0.0068	0	protein phosphatase 2 catalytic subunit alpha	0
ATIC	0.0068	0	0	0	0	0	0.0068	0	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	0
PTPRZ1	0.0068	0	0	0	0	0	0.0068	0	protein tyrosine phosphatase, receptor type Z1	0
ADAMTS13	0.0068	0	0	0	0	0	0.0068	0	ADAM metallopeptidase with thrombospondin type 1 motif 13	0
KRT18	0.0068	0	0	0	0	0	0.0068	0	keratin 18	0
C1QB	0.0068	0	0	0	0	0	0.0068	0	complement C1q B chain	0
LPO	0.0068	0	0	0	0	0	0.0068	0	lactoperoxidase	0
TXNL4A	0.0068	0	0	0	0	0	0.0068	0	thioredoxin like 4A	0
SLC25A38	0.0068	0	0	0	0	0	0.0068	0	solute carrier family 25 member 38	0
COPA	0.0068	0	0	0	0	0	0.0068	0	coatomer protein complex subunit alpha	0
PCMT1	0.0068	0	0	0	0	0	0.0068	0	protein-L-isoaspartate (D-aspartate) O-methyltransferase	0
TRAPPC6A	0.0068	0	0	0	0	0	0.0068	0	trafficking protein particle complex 6A	0
ADAMTS10	0.0068	0	0	0	0	0	0.0068	0	ADAM metallopeptidase with thrombospondin type 1 motif 10	0
B3GNT3	0.0068	0	0	0	0	0	0.0068	0	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	0
IRS4	0.0068	0	0	0	0	0	0.0068	0	insulin receptor substrate 4	0
CXCL9	0.0068	0	0	0	0	0	0.0068	0	C-X-C motif chemokine ligand 9	0
NASP	0.0068	0	0	0	0	0	0.0068	0	nuclear autoantigenic sperm protein	0
PEX1	0.00679586604219889	0	0	0	0	0.00679586604219889	0	0	peroxisomal biogenesis factor 1	0
DZIP1	0.00676133333062859	0	0	0	0	0.00676133333062859	0	0	DAZ interacting zinc finger protein 1	0
OXTR	0.00675435545326619	0	0	0	0	0.00675435545326619	0	0	oxytocin receptor	0
GOLT1B	0.00675384313740886	0	0	0	0	0.00675384313740886	0	0	golgi transport 1B	0
MLLT10	0.00669234013337728	0	0	0	0	0.00669234013337728	0	0	MLLT10, histone lysine methyltransferase DOT1L cofactor	0
CCNT2	0.00668226198861347	0	0	0	0	0.00668226198861347	0	0	cyclin T2	0
ZNF785	0.00668226198861347	0	0	0	0	0.00668226198861347	0	0	zinc finger protein 785	0
RYBP	0.00668226198861347	0	0	0	0	0.00668226198861347	0	0	RING1 and YY1 binding protein	0
SNX10	0.00663749772028612	0	0	0	0	0.00663749772028612	0	0	sorting nexin 10	0
UGGT2	0.00659366503069345	0	0	0	0	0.00659366503069345	0	0	UDP-glucose glycoprotein glucosyltransferase 2	0
TMEM9B	0.00658404707682571	0	0	0	0	0.00658404707682571	0	0	TMEM9 domain family member B	0
AC027279.1	0.00656494192781811	0	0	0	0	0.00656494192781811	0	0		0
TUBGCP6	0.00650402051307749	0	0	0	0	0.00650402051307749	0	0	tubulin gamma complex associated protein 6	0
TRIT1	0.00649940642966123	0	0	0	0	0.00649940642966123	0	0	tRNA isopentenyltransferase 1	0
CHRDL1	0.00649940642966123	0	0	0	0	0.00649940642966123	0	0	chordin like 1	0
TGFBR3	0.00647648641855279	0	0	0	0	0.00647648641855279	0	0	transforming growth factor beta receptor 3	0
PPFIA2	0.00647648641855279	0	0	0	0	0.00647648641855279	0	0	PTPRF interacting protein alpha 2	0
UBA5	0.00646738779430883	0	0	0	0	0.00646738779430883	0	0	ubiquitin like modifier activating enzyme 5	0
ERICH3	0.0064583283040535	0	0	0	0	0.0064583283040535	0	0	glutamate rich 3	0
NKTR	0.00640937099643994	0	0	0	0	0.00640937099643994	0	0	natural killer cell triggering receptor	0
COX8C	0.0064	0	0	0	0	0	0.0064	0	cytochrome c oxidase subunit 8C	0
MAP4	0.0064	0	0	0	0	0	0.0064	0	microtubule associated protein 4	0
NUP85	0.00638285641585517	0	0	0	0	0.00638285641585517	0	0	nucleoporin 85	0
SEC61A2	0.0063784999960246	0	0	0	0	0.0063784999960246	0	0	Sec61 translocon alpha 2 subunit	0
GOT1	0.0063439692515783	0	0	0	0	0.0063439692515783	0	0	glutamic-oxaloacetic transaminase 1	0
GPR146	0.00632691386902254	0	0	0	0	0.00632691386902254	0	0	G protein-coupled receptor 146	0
UBLCP1	0.00632267151464334	0	0	0	0	0.00632267151464334	0	0	ubiquitin like domain containing CTD phosphatase 1	0
FDFT1	0.00632267151464334	0	0	0	0	0.00632267151464334	0	0	farnesyl-diphosphate farnesyltransferase 1	0
AC006058.1	0.00631274226410682	0	0	0	0	0.00631274226410682	0	0		0
CHRNB1	0.006	0	0	0	0	0	0.006	0	cholinergic receptor nicotinic beta 1 subunit	0
MATN1	0.006	0	0	0	0	0	0.006	0	matrilin 1, cartilage matrix protein	0
CHRNE	0.006	0	0	0	0	0	0.006	0	cholinergic receptor nicotinic epsilon subunit	0
WEE1	0.006	0	0	0	0	0	0.006	0	WEE1 G2 checkpoint kinase	0
CHRND	0.006	0	0	0	0	0	0.006	0	cholinergic receptor nicotinic delta subunit	0
LARP1	0.006	0	0	0	0	0	0.006	0	La ribonucleoprotein domain family member 1	0
ADAMTS12	0.006	0	0	0	0	0	0.006	0	ADAM metallopeptidase with thrombospondin type 1 motif 12	0
RUNX2	0.006	0	0	0	0	0	0.006	0	runt related transcription factor 2	0
KIF21B	0.00595785720317071	0.00595785720317071	0	0	0	0	0	0	kinesin family member 21B	0
ENO3	0.0048	0	0	0	0	0	0.0048	0	enolase 3	0
OVOL1	0.00418073485260524	0.00418073485260524	0	0	0	0	0	0	ovo like transcriptional repressor 1	0
CHRM4	0.004	0	0	0	0	0	0.004	0	cholinergic receptor muscarinic 4	0
